X,delta0_8,X_real,delta0_8_real,omega0_8,omega_0_8_real
7.573667711598746,0.0513304,7.573667711598746,0.05150597518472322,37.6998262,37.69987487251584
7.598746081504702,0.0513516,7.598746081504702,0.05152694115137951,37.70000274,37.700024547127555
7.623824451410658,0.05137738,7.623824451410658,0.05155146497969697,37.70017292,37.70016324378896
7.648902821316614,0.05140755,7.648902821316614,0.0515792744996998,37.70033546,37.70029053087772
7.673981191222571,0.05144188,7.673981191222571,0.05161009557226583,37.70048911,37.700406068454676
7.699059561128526,0.05148013,7.699059561128526,0.05164365208912655,37.70063266,37.7005096082638
7.724137931034482,0.05152202,7.724137931034482,0.0516796659728671,37.70076493,37.70060099373221
7.7492163009404385,0.05156723,7.7492163009404385,0.05171785717692622,37.70088478,37.7006801599702
7.774294670846395,0.05161543,7.774294670846395,0.05175794368559633,37.70099108,37.700747133771166
7.799373040752351,0.05166624,7.799373040752351,0.051799641514023456,37.70108278,37.70080203361171
7.824451410658307,0.05171926,7.824451410658307,0.051842664708207295,37.70115887,37.70084506965154
7.849529780564263,0.05177407,7.849529780564263,0.05188672534500116,37.70121837,37.70087654373354
7.874608150470219,0.05183023,7.874608150470219,0.05193153353211201,37.70126037,37.70089684938372
7.899686520376175,0.05188725,7.899686520376175,0.05197679740810044,37.70128402,37.70090647181126
7.924764890282131,0.05194465,7.924764890282131,0.0520222231423807,37.70128852,37.70090598790848
7.9498432601880875,0.05200191,7.9498432601880875,0.05206751493522066,37.70127313,37.70089606625084
7.974921630094044,0.0520585,7.974921630094044,0.05211237501774183,37.70123718,37.70087746709697
8.0,0.05211387,8.0,0.052156503651919386,37.70121398,37.70085104238864
